rx,ry,B_x,B_y,B_z
0.10862069,0.012068966,27.23,8.19,1.32
0.181034483,0.325862069,12.41,3.96,-5.32
0.181034483,-0.325862069,11.4,2.35,3.35
-0.012068966,0.325862069,14.56,-2.11,-8.79
0.253448276,-0.132758621,10.99,5.12,2.14
0.325862069,-0.036206897,9.55,5.87,1.2
0.181034483,-0.253448276,11.1,3.34,4.35
0.181034483,-0.301724138,11.14,2.5,4.17
0.35,-0.301724138,9.89,3.1,1.55
0.205172414,0.229310345,12.62,5.43,-5.19
-0.205172414,0.060344828,24.67,-16.77,-1.63
-0.181034483,0.35,12.91,-9.86,-7.47
0.325862069,-0.229310345,9.89,3.37,1.19
0.060344828,-0.10862069,23.76,3.1,8.28
0.325862069,-0.35,11.2,2.84,1.75
0.060344828,0.229310345,21.67,2.29,-9.63
-0.012068966,-0.084482759,31.65,-1.47,8.02
-0.036206897,-0.35,14.92,-3.27,7.01
-0.35,0.205172414,10.44,-13.54,-2.84
0.325862069,-0.132758621,9.58,4.03,1.43
-0.10862069,0.229310345,21.69,-8.34,-9.75
-0.301724138,-0.012068966,14.34,-16.12,1.14
-0.132758621,-0.012068966,32.06,-14.34,4.38
-0.301724138,-0.084482759,13.55,-14.95,3.9
0.253448276,0.325862069,10.66,3.02,-3.88
-0.229310345,-0.156896552,14.09,-11.44,6.09
-0.132758621,-0.060344828,27.06,-11.86,7.96
-0.012068966,-0.012068966,36.73,-2.28,6.25
0.084482759,0.036206897,32.42,6.62,1.69
-0.012068966,-0.205172414,19.34,-1.43,8.97
-0.181034483,-0.277586207,12.44,-7.74,7.11
-0.10862069,0.35,12.86,-6.67,-7.75
-0.253448276,-0.036206897,17.8,-15.83,2.75
0.277586207,-0.156896552,10.74,3.8,2.7
0.277586207,0.036206897,11.14,6.91,0.43
-0.205172414,-0.060344828,21.35,-13.71,5.7
-0.325862069,0.301724138,11.4,-12.67,-4.06
0.205172414,-0.325862069,11.45,1.53,3.15
0.060344828,-0.156896552,19.39,2.13,8.31
-0.325862069,-0.277586207,11.36,-9.62,5.07
-0.132758621,0.10862069,32.72,-13.4,-4.1
0.35,-0.181034483,10.77,3.47,1.07
-0.205172414,-0.036206897,22.82,-14.91,4.95
-0.156896552,0.10862069,30.59,-15.69,-3.42
-0.060344828,-0.253448276,16.35,-5,8.1
0.036206897,-0.012068966,33.65,2.96,5.98
0.084482759,0.156896552,28.1,5.94,-5.92
0.132758621,0.036206897,26.63,9.18,-0.01
0.060344828,-0.181034483,19.37,2.61,8.09
-0.301724138,0.084482759,14.37,-15.39,-0.53
-0.35,0.084482759,10.68,-15.37,-0.91
-0.35,-0.132758621,10.1,-13.54,3.04
0.253448276,-0.036206897,11.63,5.98,1.83
-0.10862069,-0.156896552,20.54,-6.46,9.43
0.301724138,-0.277586207,10.8,2.75,2.79
0.301724138,0.253448276,9.81,4.91,-2.79
-0.084482759,-0.181034483,19.25,-5.56,9.25
0.277586207,-0.084482759,11.06,5.4,2.71
-0.012068966,0.036206897,38.27,-0.15,1.64
-0.229310345,-0.132758621,17.25,-12.49,6.37
-0.35,-0.060344828,10.46,-14.28,3.1
-0.253448276,0.253448276,11.9,-12.75,-5.57
0.060344828,0.036206897,33.74,4.81,0.3
-0.229310345,0.253448276,14.81,-11.34,-6.46
0.012068966,0.060344828,37.71,0.51,-1.98
0.132758621,0.156896552,23.43,7.25,-5.37
0.181034483,0.156896552,17.91,7.99,-4.46
0.132758621,0.301724138,13.22,3.61,-6.86
-0.132758621,0.325862069,12.77,-6.84,-8.58
-0.325862069,-0.325862069,11.14,-9.82,3.25
0.229310345,-0.181034483,10.88,4.08,3.76
-0.084482759,0.35,13.24,-4.86,-8.38
0.181034483,-0.084482759,16.76,6.76,3.39
0.229310345,0.325862069,11.21,4.42,-4.07
0.181034483,-0.205172414,11.98,4.16,4.44
-0.35,-0.036206897,10.19,-13.68,2.54
0.156896552,-0.253448276,11.83,1.93,5.41
-0.012068966,0.084482759,38.88,-0.31,-1.81
-0.277586207,-0.036206897,17.39,-15.37,3.21
-0.181034483,0.10862069,27.17,-16.64,-3.1
0.35,-0.325862069,10.98,1.74,0.69
-0.301724138,-0.35,10.41,-7.77,4.2
-0.229310345,0.277586207,11.99,-11.6,-6.51
0.325862069,0.10862069,9.55,5.16,-1.69
-0.35,-0.35,11.36,-8.56,3.59
0.205172414,0.301724138,11.07,3.63,-4.75
0.205172414,-0.35,11,2.42,2.58
0.132758621,0.060344828,24.54,8.69,-0.96
0.325862069,-0.084482759,10.44,5.98,1
0.132758621,0.181034483,19.57,6.68,-6.03
-0.325862069,0.205172414,11.2,-12.79,-4.47
0.132758621,0.277586207,13.54,2.73,-7.35
-0.35,-0.253448276,10.81,-10.45,3.47
0.301724138,-0.012068966,9.95,5.51,0.98
-0.301724138,-0.301724138,11.03,-8.81,4.84
0.084482759,-0.156896552,18.5,3.25,7.91
-0.325862069,0.036206897,13.06,-15.11,0.92
-0.205172414,0.325862069,12.1,-10.39,-7.06
-0.325862069,0.084482759,12.16,-15.55,-1.87
-0.084482759,0.205172414,25.46,-8.35,-9.8
0.181034483,0.181034483,16.67,6.49,-5.4
0.132758621,0.084482759,23.9,8.94,-2.81
0.181034483,0.205172414,15.51,6.94,-5.24
-0.10862069,0.132758621,32.68,-9.32,-7.34
0.156896552,0.084482759,23.04,8.34,-2.55
0.253448276,-0.35,11.34,3.01,1.96
-0.301724138,0.156896552,12.29,-14.2,-3.28
-0.181034483,0.301724138,12.89,-10.28,-7.86
-0.132758621,0.301724138,14.53,-8.4,-9.16
-0.35,0.253448276,10.68,-12.84,-4.67
-0.060344828,0.132758621,33.82,-6.92,-7.88
-0.132758621,0.35,14.12,-7.34,-8.57
0.156896552,-0.012068966,21.13,8.21,1.86
-0.229310345,0.301724138,12.5,-9.7,-6.5
0.132758621,0.253448276,15.05,3.67,-7.3
-0.132758621,0.277586207,16.46,-7.61,-9.5
0.205172414,0.10862069,16.33,7.69,-2.87
-0.35,-0.10862069,10.54,-12.29,3.03
-0.325862069,-0.205172414,10.56,-12.19,4.21
-0.181034483,-0.35,11.75,-7.39,5.66
-0.060344828,-0.156896552,21.62,-4.16,9.92
-0.325862069,-0.181034483,11.27,-11.7,5.02
0.084482759,-0.10862069,21.68,4.27,7.39
0.205172414,0.060344828,17.11,9.04,0.01
-0.084482759,-0.060344828,32.18,-5.54,7.91
-0.229310345,0.036206897,24.48,-16.94,1.32
-0.301724138,0.132758621,14.31,-15.97,-2.68
0.301724138,-0.35,10.58,1.54,1.32
